;2018-01-31 00:00:00;2018-02-28 00:00:00;2018-03-31 00:00:00;2018-04-30 00:00:00;2018-05-31 00:00:00;2018-06-30 00:00:00;2018-07-31 00:00:00;2018-08-31 00:00:00;2018-09-30 00:00:00;2018-10-31 00:00:00;2018-11-30 00:00:00;2018-12-31 00:00:00;2019-01-31 00:00:00;2019-02-28 00:00:00;2019-03-31 00:00:00;2019-04-30 00:00:00;2019-05-31 00:00:00;2019-06-30 00:00:00;2019-07-31 00:00:00;2019-08-31 00:00:00;2019-09-30 00:00:00;2019-10-31 00:00:00;2019-11-30 00:00:00;2019-12-31 00:00:00;2020-01-31 00:00:00;2020-02-29 00:00:00;2020-03-31 00:00:00;2020-04-30 00:00:00;2020-05-31 00:00:00;2020-06-30 00:00:00;2020-07-31 00:00:00;2020-08-31 00:00:00;2020-09-30 00:00:00;2020-10-31 00:00:00;2020-11-30 00:00:00;2020-12-31 00:00:00;2021-01-31 00:00:00;2021-02-28 00:00:00;2021-03-31 00:00:00;2021-04-30 00:00:00;2021-05-31 00:00:00;2021-06-30 00:00:00;2021-07-31 00:00:00;2021-08-31 00:00:00;2021-09-30 00:00:00;2021-10-31 00:00:00;2021-11-30 00:00:00;2021-12-31 00:00:00;2022-01-31 00:00:00;2022-02-28 00:00:00;2022-03-31 00:00:00;2022-04-30 00:00:00;2022-05-31 00:00:00;2022-06-30 00:00:00;2022-07-31 00:00:00;2022-08-31 00:00:00;2022-09-30 00:00:00;2022-10-31 00:00:00;clus
ES42_O-E;1204.4366576819407;1267.0357142857142;1178.5994623655913;1243.8583333333333;1172.002688172043;1297.6805555555557;1131.8494623655913;795.3817204301075;1221.3861111111112;1220.4059139784947;1239.875;1125.6048387096773;1100.5672043010752;1384.1130952380952;1225.97311827957;1691.661111111111;1264.241935483871;1237.5194444444444;1205.52688172043;899.0833333333334;1251.5472222222222;1332.1693548387098;1321.0333333333333;1221.8037634408602;1145.0887096774193;1308.91091954023;726.497311827957;190.51944444444445;674.3064516129032;880.6888888888889;827.0322580645161;582.8602150537635;985.7722222222222;886.8306451612904;875.8555555555556;930.7795698924731;645.4220430107526;896.1279761904761;913.7795698924731;890.1388888888889;1013.3790322580645;1053.2083333333333;891.6989247311828;642.6881720430108;958.3694444444444;961.4543010752689;967.3194444444445;1035.6236559139784;854.7930107526881;949.1309523809524;990.0430107526881;951.1833333333333;1022.9247311827957;1115.838888888889;888.3602150537635;656.8655913978495;965.1833333333333;741.0;1
ES43_E-O;827.1698113207547;819.6369047619048;805.016129032258;854.9472222222222;847.5725806451613;859.7444444444444;784.5940860215054;662.4327956989247;833.9805555555556;855.4139784946236;829.1083333333333;809.1720430107526;651.0806451612904;897.5386904761905;169.93010752688173;919.0861111111111;621.3844086021505;698.95;787.505376344086;697.2150537634409;734.6916666666667;886.2231182795699;898.3472222222222;828.4139784946236;797.6263440860215;802.25;480.8709677419355;213.30277777777778;354.03494623655916;643.5916666666667;689.1586021505376;552.6290322580645;705.9916666666667;668.9677419354839;678.8472222222222;684.508064516129;533.4704301075269;665.3482142857143;738.2150537634409;721.0583333333333;774.5779569892474;766.925;692.1532258064516;572.9059139784946;773.8638888888889;768.7876344086021;768.1805555555555;750.5322580645161;660.0806451612904;719.9791666666666;715.0;686.9777777777778;735.8978494623656;725.2222222222222;647.4731182795699;526.2903225806451;700.3;681.0;1
ES43_O-E;1172.832884097035;1163.0714285714287;1141.8333333333333;1215.1555555555556;1202.1263440860216;1230.963888888889;1130.529569892473;913.1747311827957;1186.7444444444445;1185.731182795699;1137.7222222222222;1168.6075268817203;1073.8252688172042;1223.0892857142858;1117.225806451613;1183.3416666666667;820.9166666666666;927.6944444444445;886.6801075268817;845.3629032258065;911.0055555555556;1066.0752688172042;1087.9277777777777;935.5537634408602;902.8064516129032;913.551724137931;539.8575268817204;218.45277777777778;373.90860215053766;703.2138888888888;760.0779569892474;606.4327956989247;801.6777777777778;723.7715053763441;801.2333333333333;802.0994623655914;578.5672043010753;768.9047619047619;851.6370967741935;826.2416666666667;884.8655913978495;761.6916666666667;340.25;663.0860215053764;899.5527777777778;891.6263440860215;909.2055555555555;911.75;797.3252688172043;886.1904761904761;886.244623655914;688.5305555555556;792.6290322580645;605.3305555555555;793.4005376344086;649.8682795698925;850.1861111111111;737.0;1
ES44_N-S;2882.8733153638814;2916.9434523809523;2746.787634408602;2857.4694444444444;2791.733870967742;2892.3777777777777;2691.2634408602153;1819.5456989247311;2787.5444444444443;2768.0349462365593;2776.4861111111113;2704.2204301075267;2554.2473118279568;3079.157738095238;2845.8763440860216;2912.222222222222;2686.55376344086;2791.5055555555555;2709.9435483870966;2000.760752688172;2734.3944444444446;3103.983870967742;3078.761111111111;2638.1344086021504;2674.8252688172042;2759.353448275862;1382.1451612903227;374.9861111111111;893.483870967742;1870.1055555555556;2123.483870967742;1389.470430107527;2290.0472222222224;2181.440860215054;2257.5194444444446;2253.7903225806454;1568.6989247311828;2071.3898809523807;2193.5779569892475;2232.822222222222;2356.6317204301076;2408.1666666666665;2233.9274193548385;1469.5510752688172;2448.1388888888887;2487.1182795698924;2475.5777777777776;2389.744623655914;2181.4919354838707;2401.529761904762;2453.021505376344;2276.286111111111;2388.6881720430106;2468.338888888889;2260.8548387096776;1469.4543010752689;2396.5;1676.0;2
ES45_S-N;2904.9353099730456;3001.4315476190477;2827.3844086021504;2914.891666666667;2965.6397849462364;3055.3944444444446;2785.2956989247314;1850.760752688172;2774.2444444444445;2904.2043010752686;2943.2166666666667;2718.5672043010754;2525.9220430107525;3247.223214285714;2876.8897849462364;2891.322222222222;2864.956989247312;2526.3805555555555;2691.9032258064517;1957.8279569892472;2947.0222222222224;3079.0026881720432;3323.9;2691.690860215054;2679.2311827956987;2796.977011494253;1361.4220430107528;342.19444444444446;822.7231182795699;1864.9138888888888;2140.3064516129034;1409.8413978494623;2300.1027777777776;2205.0887096774195;2229.6472222222224;2352.1747311827958;1579.6505376344087;2209.6726190476193;2324.3279569892475;2322.8083333333334;2513.0887096774195;2476.775;2273.0672043010754;1511.2069892473119;2583.1222222222223;2586.25;2612.211111111111;2562.564516129032;2237.0188172043013;2449.1339285714284;2539.4139784946237;2319.641666666667;2410.3118279569894;2433.675;2232.8225806451615;1482.284946236559;2475.508333333333;2113.0;2
ES46_E-O;1189.2237196765498;1191.919642857143;1137.75;1213.036111111111;1193.1129032258063;1211.9805555555556;1105.6102150537633;928.6048387096774;1186.5722222222223;1224.2983870967741;1206.975;1208.8037634408602;1167.1021505376343;1303.4315476190477;1191.1505376344087;1259.6083333333333;1189.1209677419354;1229.8527777777779;1148.7043010752689;707.9677419354839;1209.8166666666666;1317.491935483871;1284.161111111111;1172.271505376344;1168.1881720430108;1186.528735632184;702.9139784946236;317.2083333333333;550.255376344086;984.1111111111111;1029.3897849462367;841.4301075268817;909.5666666666667;953.4220430107526;957.9972222222223;965.7795698924731;805.4623655913979;993.5892857142857;1050.0967741935483;1044.0055555555555;1084.25;1116.7444444444445;1008.6827956989247;851.505376344086;1093.8027777777777;1107.4462365591398;1115.2805555555556;1094.5591397849462;1011.0913978494624;1119.0714285714287;1110.034946236559;1063.911111111111;1116.470430107527;1126.6944444444443;999.3548387096774;866.755376344086;1077.8472222222222;708.0;2
ES46_O-E;1107.0404312668463;1107.827380952381;1087.3440860215053;1148.3416666666667;1149.4381720430108;1181.4;1074.8306451612902;917.5188172043011;1138.388888888889;1159.0913978494623;1095.6694444444445;1136.1370967741937;1128.8682795698924;1261.455357142857;1163.5752688172042;1219.3972222222221;1124.7096774193549;1163.0638888888889;1101.9354838709678;677.497311827957;1131.1138888888888;1244.529569892473;1235.763888888889;1128.4086021505377;1159.6155913978494;1149.9367816091954;704.6747311827957;328.90833333333336;566.4435483870968;1003.3888888888889;1041.6559139784947;846.0295698924731;1016.9472222222222;970.0833333333334;977.9638888888888;977.6236559139785;804.763440860215;1001.0684523809524;1057.6209677419354;1046.4027777777778;1094.768817204301;1131.0527777777777;1023.3629032258065;857.5322580645161;1115.1138888888888;1125.8709677419354;1135.1722222222222;1085.233870967742;1020.7903225806451;1100.5208333333333;1136.733870967742;1059.05;1126.2096774193549;1116.3111111111111;1002.8467741935484;836.0483870967741;1060.1722222222222;644.0;2
ES47_E-O;1104.5067385444745;1140.4166666666667;1105.505376344086;1158.2694444444444;1148.0430107526881;1176.6416666666667;1114.8145161290322;938.252688172043;1180.4027777777778;1180.0779569892472;1175.763888888889;1159.6532258064517;1068.6075268817203;1268.9613095238096;1196.274193548387;1234.4333333333334;1173.975806451613;1193.0305555555556;1175.784946236559;1012.5188172043011;1166.7527777777777;1240.768817204301;1206.7;1131.032258064516;1119.9247311827958;1170.0028735632184;663.1693548387096;277.1361111111111;522.3870967741935;930.4111111111112;1023.0725806451613;814.7822580645161;1010.7416666666667;984.7795698924731;979.2583333333333;949.3467741935484;828.6317204301075;813.0922619047619;781.4731182795699;862.0583333333333;872.5591397849462;1.8305555555555555;1080.9354838709678;781.2069892473119;995.5805555555555;1013.8602150537635;1020.0722222222222;1007.9704301075269;931.2688172043011;1038.919642857143;1027.274193548387;986.0722222222222;1019.239247311828;1031.4611111111112;965.2849462365591;806.6962365591398;1036.4583333333333;836.0;1
ES47_O-E;1283.700808625337;1317.1607142857142;1268.5887096774193;1316.5333333333333;1294.6559139784947;1325.325;1270.6881720430108;1134.2096774193549;1332.9361111111111;1340.8629032258063;1335.5555555555557;1310.268817204301;1252.481182795699;1431.0535714285713;1342.3118279569892;1389.9083333333333;1320.7983870967741;1330.5083333333334;1307.2956989247311;1167.3682795698924;1303.4777777777779;1406.3817204301076;1393.325;1300.4247311827958;1302.010752688172;1348.7270114942528;768.1075268817204;354.89166666666665;669.8897849462365;1169.0583333333334;1234.0806451612902;1015.7258064516129;1206.9222222222222;1116.220430107527;1035.4694444444444;993.3252688172043;891.2311827956989;1133.919642857143;1154.8548387096773;1112.4555555555555;968.1478494623656;2.238888888888889;1195.5698924731182;897.8951612903226;1072.6916666666666;1072.3440860215053;1091.4722222222222;1090.6720430107528;1005.5591397849462;1114.6666666666667;1092.741935483871;1041.9777777777779;1065.8360215053763;1064.8027777777777;1032.2069892473119;888.1639784946236;1084.8111111111111;941.0;1
ES48_N-S;1352.690026954178;1392.5416666666667;1268.760752688172;1521.3638888888888;1241.236559139785;1357.8083333333334;1125.0887096774193;992.3709677419355;1326.3472222222222;1439.978494623656;1405.1444444444444;1314.4596774193549;1339.5860215053763;1645.2291666666667;1333.4247311827958;1469.1694444444445;1410.3440860215053;1258.0027777777777;1056.965053763441;1094.279569892473;1371.138888888889;1620.0403225806451;1621.3472222222222;1262.508064516129;1307.8467741935483;1435.5804597701149;787.8145161290323;311.56666666666666;593.6639784946236;919.6388888888889;953.2311827956989;633.483870967742;993.8416666666667;1030.8897849462367;1054.4833333333333;1041.1827956989248;760.0725806451613;1066.2916666666667;1157.728494623656;1023.8305555555555;1098.1505376344087;1233.825;921.6989247311828;810.5537634408602;1090.7694444444444;1125.3360215053763;1146.45;1271.6505376344087;1160.1908602150538;1348.779761904762;1378.8064516129032;1243.5611111111111;1534.1559139784947;1364.6666666666667;1105.9516129032259;916.5268817204301;1283.0722222222223;645.0;2
ES48_S-N;1506.1105121293801;1546.0238095238096;1431.3844086021506;1546.3833333333334;1482.970430107527;1517.875;1359.3306451612902;1098.6854838709678;1472.5722222222223;1571.271505376344;1537.8083333333334;1450.4623655913979;1464.9301075268818;1799.7291666666667;1507.258064516129;1655.8666666666666;1471.8575268817203;1496.0805555555555;1385.5618279569892;1242.771505376344;1496.6444444444444;1799.2930107526881;1776.2027777777778;1420.3817204301076;1460.766129032258;1524.551724137931;847.1344086021505;317.47222222222223;540.5295698924731;964.375;1025.0806451612902;804.8521505376344;1138.9055555555556;1176.0564516129032;1188.1583333333333;1145.5887096774193;797.1908602150538;1171.1190476190477;1211.032258064516;1203.611111111111;1262.029569892473;1313.8527777777779;1122.9274193548388;908.491935483871;1313.9527777777778;1328.231182795699;1363.3638888888888;1326.9354838709678;1174.1989247311828;1324.017857142857;1367.5672043010752;1221.0944444444444;1343.6532258064517;1636.8555555555556;1327.1451612903227;1066.3279569892472;1508.9555555555555;611.0;2
ES49_N-S;614.9514824797843;638.7886904761905;592.1263440860215;634.6166666666667;634.9381720430108;657.6416666666667;568.0;424.72849462365593;617.8361111111111;647.7903225806451;634.4833333333333;629.1935483870968;579.991935483871;686.0565476190476;622.6747311827957;652.7361111111111;617.1989247311828;634.9833333333333;588.0564516129032;476.4543010752688;650.325;732.2231182795699;725.0861111111111;628.986559139785;605.5295698924731;653.830459770115;353.8790322580645;121.18055555555556;214.70967741935485;443.84166666666664;489.26075268817203;360.3279569892473;550.3111111111111;513.5618279569892;535.4611111111111;531.0295698924731;351.30645161290323;540.7440476190476;579.0806451612904;560.5;606.2795698924731;625.1666666666666;496.6962365591398;386.23924731182797;619.4111111111112;634.7069892473119;630.3416666666667;612.510752688172;519.8225806451613;607.4553571428571;606.9220430107526;547.7222222222222;601.4569892473119;605.925;525.6182795698925;373.491935483871;585.2722222222222;385.0;2
ES49_S-N;973.522911051213;1003.9434523809524;954.0403225806451;1014.6333333333333;1011.013440860215;1049.4416666666666;953.7956989247311;711.5483870967741;1012.5888888888888;1021.258064516129;1017.4638888888888;978.2177419354839;908.0483870967741;1076.264880952381;977.1774193548387;1001.9861111111111;974.5994623655914;1001.4083333333333;960.8870967741935;827.6397849462365;1081.825;1193.6155913978494;1163.6305555555555;1044.997311827957;993.2311827956989;1073.2155172413793;545.6317204301075;192.7277777777778;366.9139784946237;673.7305555555556;803.9301075268817;610.3118279569892;879.9638888888888;862.6129032258065;1045.925;1049.1397849462367;654.4193548387096;921.4464285714286;947.3279569892474;919.675;988.9462365591398;1051.3166666666666;932.4354838709677;676.9139784946236;1025.85;1036.4193548387098;995.1805555555555;941.5645161290323;796.2983870967741;909.3303571428571;923.3709677419355;857.7694444444444;931.3198924731183;941.1527777777778;801.4435483870968;602.9435483870968;928.0111111111111;941.0;2
ES50_E-O;624.4231805929919;628.0297619047619;603.002688172043;633.7972222222222;625.3978494623656;644.8722222222223;596.5456989247311;369.76612903225805;660.6555555555556;651.9569892473119;626.8972222222222;637.0940860215054;587.3548387096774;682.1369047619048;708.8629032258065;654.625;646.508064516129;616.2611111111111;577.3333333333334;341.9005376344086;588.275;675.4193548387096;656.2777777777778;603.8037634408602;633.6209677419355;643.5;373.89247311827955;233.6861111111111;323.0376344086022;498.21944444444443;401.7741935483871;208.34677419354838;425.43888888888887;477.0967741935484;567.2555555555556;553.6451612903226;356.6720430107527;509.2291666666667;504.5268817204301;513.9583333333334;530.6639784946236;556.1138888888889;481.3333333333333;318.7930107526882;548.5444444444445;535.7688172043011;567.3944444444444;569.1989247311828;470.47849462365593;516.6755952380952;500.2123655913978;460.05833333333334;506.2204301075269;546.1694444444445;453.48118279569894;311.06720430107526;522.2388888888889;496.0;1
ES50_O-E;569.3692722371968;584.0238095238095;542.2688172043011;589.675;658.1075268817204;685.8805555555556;631.9462365591398;476.3682795698925;656.6277777777777;678.1505376344086;671.95;670.9569892473119;621.9569892473119;675.577380952381;673.1881720430108;616.3944444444444;659.1854838709677;712.7527777777777;711.255376344086;432.44354838709677;640.2972222222222;660.4301075268817;654.3916666666667;643.1155913978495;635.5967741935484;702.6724137931035;405.76075268817203;221.10833333333332;407.5967741935484;569.0638888888889;631.4193548387096;449.247311827957;291.27777777777777;273.64516129032256;409.85;412.11559139784947;281.5994623655914;400.9642857142857;407.60483870967744;409.2638888888889;446.73924731182797;417.89444444444445;382.98387096774195;312.78494623655916;452.7361111111111;441.61559139784947;461.8833333333333;494.73655913978496;435.5994623655914;477.0267857142857;444.7231182795699;421.6361111111111;437.2231182795699;452.9527777777778;450.56451612903226;391.9005376344086;576.8916666666667;484.0;1
ES51_N-S;675.0592991913746;709.7529761904761;718.6424731182796;762.5055555555556;740.5349462365591;713.6222222222223;608.3602150537635;440.4220430107527;679.5916666666667;694.483870967742;677.1888888888889;663.8870967741935;658.6317204301075;797.8214285714286;670.4758064516129;722.4694444444444;654.3763440860215;663.8;611.3172043010753;535.3736559139785;677.3472222222222;758.6263440860215;761.375;650.0215053763441;673.1397849462365;705.5;400.1962365591398;164.64166666666668;266.98387096774195;464.5722222222222;512.6801075268817;373.73924731182797;573.3361111111111;574.1962365591398;563.6138888888889;556.7956989247311;448.2016129032258;575.297619047619;587.2016129032259;573.3944444444444;610.4811827956989;617.4444444444445;523.2016129032259;385.5779569892473;594.1861111111111;600.3575268817204;639.4805555555556;632.6586021505376;563.5456989247311;610.639880952381;613.5510752688172;537.1305555555556;580.0779569892474;587.7916666666666;502.3817204301075;377.3198924731183;602.9944444444444;515.0;2
ES51_S-N;668.2021563342319;708.0297619047619;819.5456989247311;865.35;831.7849462365591;753.7777777777778;665.516129032258;361.44354838709677;676.2833333333333;765.0833333333334;762.6361111111111;715.1505376344086;707.9086021505376;747.6994047619048;526.7043010752689;694.1444444444444;642.4086021505376;573.9916666666667;673.5510752688172;465.48118279569894;703.575;840.997311827957;833.0472222222222;698.5483870967741;698.3252688172043;711.669540229885;420.86290322580646;117.49166666666666;195.95430107526883;374.3888888888889;396.8333333333333;281.76612903225805;437.06666666666666;424.4193548387097;425.84166666666664;425.7741935483871;347.38440860215053;436.32142857142856;450.56182795698925;453.02777777777777;644.1155913978495;467.8777777777778;399.38709677419354;295.7795698924731;612.8444444444444;632.2231182795699;696.5194444444444;662.513440860215;395.4166666666667;449.5238095238095;473.2768817204301;416.3888888888889;448.2096774193548;455.36944444444447;374.96774193548384;276.21774193548384;438.02222222222224;309.0;1
ES52_N-S;745.0053908355795;819.1339285714286;767.1639784946236;828.3805555555556;854.7688172043011;833.6444444444444;657.5537634408602;516.8172043010753;781.3;828.7043010752689;721.0694444444445;781.744623655914;772.3682795698925;899.2410714285714;792.1747311827957;837.7;806.3924731182796;835.7444444444444;734.7231182795699;575.0725806451613;782.0361111111112;898.7069892473119;890.2861111111112;765.6451612903226;770.7876344086021;800.6810344827586;435.28494623655916;147.19444444444446;279.1962365591398;540.9722222222222;593.4274193548387;425.9274193548387;680.8361111111111;676.1102150537635;690.8972222222222;703.6693548387096;444.89247311827955;688.1309523809524;736.5645161290323;737.0361111111112;784.994623655914;798.9333333333333;676.4677419354839;499.56182795698925;824.6472222222222;812.0913978494624;822.1222222222223;792.6693548387096;712.3709677419355;758.3928571428571;770.7311827956989;683.2833333333333;779.241935483871;768.2861111111112;634.3494623655914;458.8763440860215;731.7388888888889;417.0;2
ES52_S-N;519.7978436657681;506.3988095238095;494.30645161290323;560.4166666666666;560.7768817204301;543.0972222222222;455.6693548387097;344.008064516129;527.225;608.489247311828;586.3333333333334;542.247311827957;527.4166666666666;596.6488095238095;602.2069892473119;579.7027777777778;592.3602150537635;572.3166666666667;526.8844086021505;359.98118279569894;566.4527777777778;658.9112903225806;633.7722222222222;588.8333333333334;510.71774193548384;560.528735632184;340.241935483871;233.94166666666666;389.08870967741933;568.8027777777778;651.3360215053764;353.01881720430106;452.47777777777776;439.0752688172043;454.96666666666664;491.755376344086;343.6720430107527;467.8809523809524;472.8333333333333;463.0138888888889;517.9623655913979;515.1111111111111;420.1317204301075;336.81720430107526;512.0638888888889;543.8924731182796;534.7111111111111;525.5887096774194;547.9784946236559;531.0922619047619;615.6774193548387;546.6361111111111;661.010752688172;661.4416666666667;410.6666666666667;345.88978494623655;514.9416666666667;315.0;1
ES53_E-O;394.55256064690025;380.7172619047619;387.13978494623655;404.53055555555557;405.6182795698925;405.14444444444445;387.6639784946237;369.03494623655916;381.8888888888889;404.3037634408602;400.9222222222222;407.10483870967744;371.0376344086022;391.3333333333333;390.2069892473118;394.39166666666665;403.48924731182797;395.74444444444447;343.5376344086022;361.2741935483871;399.18333333333334;396.4462365591398;402.23333333333335;393.8306451612903;376.3225806451613;363.4166666666667;212.2741935483871;98.31388888888888;272.18817204301075;369.81111111111113;382.8010752688172;344.15860215053766;377.56111111111113;382.06720430107526;408.69166666666666;385.23118279569894;385.497311827957;351.54761904761904;355.244623655914;352.68888888888887;385.23655913978496;370.8333333333333;411.0430107526882;353.8225806451613;626.7083333333334;381.8817204301075;377.31944444444446;373.53494623655916;342.19086021505376;350.1636904761905;338.4247311827957;339.3277777777778;347.9596774193548;361.14166666666665;482.06720430107526;647.986559139785;346.725;374.0;1
ES53_O-E;648.6819407008086;629.702380952381;618.2956989247311;641.5027777777777;640.0430107526881;657.4972222222223;641.2983870967741;595.9059139784946;644.3055555555555;682.7956989247311;673.45;691.8225806451613;644.3521505376344;687.3541666666666;678.1424731182796;673.3777777777777;682.4274193548387;688.2555555555556;674.4193548387096;616.7768817204301;680.8166666666667;699.8709677419355;696.0833333333334;687.5215053763441;675.1370967741935;662.8045977011494;389.14516129032256;197.60555555555555;292.93279569892474;526.7388888888889;653.3145161290323;574.244623655914;601.6027777777778;592.1129032258065;593.625;606.7123655913979;466.2795698924731;596.9702380952381;612.3548387096774;599.4888888888889;636.763440860215;635.6;647.9543010752689;585.6908602150538;671.6472222222222;675.5591397849462;673.3638888888889;640.5268817204301;636.9166666666666;678.3363095238095;669.9731182795699;659.5333333333333;668.9623655913979;671.4666666666667;656.3118279569892;601.1263440860215;672.9888888888889;650.0;1
ES54_N-S;489.04582210242586;493.75;487.6532258064516;513.7444444444444;511.8225806451613;515.9916666666667;478.991935483871;396.5752688172043;480.05555555555554;519.4112903225806;505.39444444444445;487.244623655914;479.61021505376345;531.9166666666666;493.22849462365593;506.1166666666667;490.9220430107527;495.1333333333333;453.93279569892474;409.36290322580646;496.3305555555556;533.6344086021505;528.3;487.991935483871;490.1209677419355;484.1580459770115;273.98655913978496;127.21944444444445;238.65591397849462;388.3666666666667;412.4005376344086;342.1989247311828;396.35277777777776;392.72849462365593;400.4583333333333;566.6129032258065;313.7903225806452;419.0654761904762;431.23387096774195;431.3666666666667;453.8306451612903;440.27222222222224;404.9569892473118;350.61559139784947;444.1333333333333;445.1989247311828;432.6694444444444;424.18279569892474;386.4193548387097;419.5982142857143;428.3252688172043;409.02222222222224;436.0510752688172;436.52222222222224;390.2123655913978;346.36290322580646;435.48055555555555;476.0;2
ES54_S-N;372.5633423180593;367.67559523809524;363.8037634408602;380.4888888888889;381.6693548387097;390.275;352.19086021505376;307.7903225806452;351.0111111111111;380.31182795698925;365.88055555555553;359.6236559139785;326.94354838709677;394.2083333333333;367.33870967741933;375.15277777777777;368.0725806451613;373.4111111111111;353.4059139784946;312.43817204301075;372.52777777777777;397.0833333333333;393.46944444444443;404.44354838709677;369.43279569892474;367.18390804597703;209.94892473118279;99.44166666666666;183.04569892473117;297.50555555555553;335.7876344086022;281.8440860215054;314.75555555555553;319.5752688172043;326.43333333333334;432.31182795698925;250.84677419354838;323.55357142857144;335.252688172043;337.93611111111113;359.26075268817203;364.375;335.52150537634407;294.8736559139785;361.4194444444444;363.9032258064516;354.77222222222224;348.7930107526882;335.01881720430106;354.9345238095238;348.8198924731183;332.27777777777777;355.68817204301075;346.72777777777776;328.255376344086;291.56720430107526;354.35833333333335;373.0;2
ES55_E-O;322.6576819407008;319.92857142857144;314.23387096774195;335.5472222222222;330.36290322580646;333.34166666666664;308.1639784946237;255.61559139784947;322.26944444444445;339.4032258064516;328.85;322.8252688172043;323.6290322580645;367.88690476190476;332.69354838709677;350.7861111111111;332.502688172043;340.0833333333333;320.2903225806452;280.80645161290323;331.01944444444445;306.71774193548384;374.36944444444447;327.61559139784947;337.36021505376345;343.7844827586207;206.6236559139785;105.46944444444445;179.99193548387098;309.5472222222222;314.35752688172045;257.3010752688172;309.71666666666664;306.3440860215054;319.97777777777776;327.51344086021504;250.69354838709677;329.3720238095238;342.30645161290323;335.85;339.2204301075269;353.7583333333333;321.6182795698925;272.08870967741933;370.27777777777777;346.4005376344086;354.425;336.2016129032258;320.8252688172043;356.4404761904762;351.7930107526882;327.30833333333334;346.3440860215054;356.40277777777777;318.2043010752688;271.9516129032258;344.89722222222224;335.0;1
ES55_O-E;303.6064690026954;295.30357142857144;282.63709677419354;308.8888888888889;304.255376344086;301.18888888888887;282.93817204301075;232.9731182795699;383.95;319.2956989247312;304.95;302.22849462365593;296.6774193548387;336.5357142857143;307.30645161290323;315.1361111111111;304.3736559139785;309.8861111111111;295.5779569892473;252.51612903225808;304.89444444444445;285.9247311827957;344.36944444444447;300.15860215053766;307.4704301075269;317.264367816092;196.63709677419354;109.08888888888889;166.8279569892473;263.5722222222222;270.491935483871;225.7311827956989;267.6138888888889;267.752688172043;284.0805555555556;286.61290322580646;228.05107526881721;285.6458333333333;290.1747311827957;285.2611111111111;291.01075268817203;304.1694444444444;274.10752688172045;234.3951612903226;306.51666666666665;305.41129032258067;298.06944444444446;266.81720430107526;247.55645161290323;273.9434523809524;279.3010752688172;261.4583333333333;277.9543010752688;283.7638888888889;254.32258064516128;217.44892473118279;269.6777777777778;239.0;1
ES56_E-O;604.1698113207547;631.2440476190476;575.1129032258065;638.0277777777778;600.5188172043011;593.3611111111111;413.93279569892474;366.5483870967742;510.09722222222223;605.9408602150538;612.2194444444444;581.0430107526881;584.3198924731183;752.8184523809524;558.8064516129032;693.325;535.497311827957;445.2027777777778;374.56182795698925;465.18817204301075;574.3166666666667;743.0806451612904;736.5888888888888;563.5779569892474;575.3682795698925;606.7068965517242;329.3360215053763;118.77777777777777;186.58333333333334;328.4611111111111;368.4032258064516;291.84139784946234;368.73333333333335;381.1236559139785;400.2138888888889;403.6290322580645;278.4623655913978;431.3452380952381;456.0456989247312;378.5361111111111;497.1989247311828;485.8611111111111;403.9301075268817;349.69354838709677;513.1972222222222;532.6962365591398;532.8944444444444;538.497311827957;460.56182795698925;526.1130952380952;553.3145161290323;493.8361111111111;526.6801075268817;707.1694444444445;477.1747311827957;392.5295698924731;652.2833333333333;298.0;1
ES56_O-E;534.932614555256;558.4970238095239;500.9139784946237;565.6805555555555;525.4435483870968;547.8527777777778;423.3279569892473;353.7069892473118;525.0027777777777;557.1801075268817;560.4722222222222;532.9274193548387;516.8655913978495;641.9553571428571;551.5940860215054;615.8805555555556;634.8521505376344;405.9861111111111;296.2016129032258;396.64516129032256;479.26666666666665;652.0349462365591;637.0055555555556;466.752688172043;515.752688172043;554.0689655172414;371.1182795698925;241.4138888888889;282.43817204301075;405.28055555555557;408.1263440860215;394.47849462365593;489.64166666666665;467.6666666666667;509.775;501.5779569892473;375.81451612903226;550.7172619047619;582.6774193548387;590.3416666666667;527.5322580645161;636.3972222222222;500.008064516129;362.47849462365593;575.2555555555556;593.6935483870968;591.7166666666667;544.5;479.3225806451613;597.9672619047619;651.6424731182796;571.2583333333333;620.7822580645161;648.8305555555555;482.8736559139785;397.494623655914;605.1305555555556;265.0;1
ES57_E-O;903.8274932614555;922.3928571428571;856.7688172043011;904.8861111111111;880.013440860215;889.7972222222222;727.1774193548387;538.5483870967741;844.4361111111111;901.2231182795699;892.2277777777778;882.3682795698925;865.2983870967741;1018.1339285714286;896.2849462365591;929.35;865.2876344086021;878.4138888888889;742.9381720430108;570.7204301075269;835.4583333333334;981.3198924731183;981.2861111111112;865.9435483870968;868.9811827956989;890.4224137931035;456.01344086021504;142.61944444444444;260.38440860215053;574.3833333333333;583.1720430107526;429.65860215053766;682.7305555555556;676.1532258064516;718.6083333333333;712.5188172043011;486.7795698924731;695.5595238095239;750.255376344086;729.8166666666667;777.2311827956989;799.5472222222222;643.241935483871;467.51612903225805;761.6361111111111;793.513440860215;832.9583333333334;806.2096774193549;710.513440860215;788.5267857142857;817.497311827957;722.7611111111111;791.9354838709677;778.4138888888889;602.0188172043011;471.1639784946237;767.4777777777778;317.0;2
